,material,fabric
8869,", l1-2018-trim-024
l1 embroidery small
3cm x 2.77cm  , , , , , front left sleeve hem",0
8870,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
8871,", trims, , , , , location",0
8872,", 15mm metal snap, , , , , powder skirt - front closure",0
8873,", 15mm metal snap, , , , , snap away powder skirt - lining facing ",0
8874,", 15mm metal snap, , , , , powder skirt - jacket to pant connection",0
8875,", metal eyelets 11mm , , , , , hood cord exit front",0
8876,", metal eyelets 8mm , , , , , hem adjust",0
8877,", cord lock, , , , , hem adjust",0
8878,", bead, , , , , hem adjust",0
8879,", keyclip, , , , , right hand pocket",0
8880,", metal drawcord tip, , , , , hood shockcord tips",0
8881,", notions, , , , , location",0
8882,", flat drawcord, , , , , hood",0
8883,", 3/8"" grosgrain, , , , , attach hem cord lock",0
8884,", 1/4"" grosgrain, , , , , attach keyclip right hand pocket ",0
8885,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
8886,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
8887,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
8888,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
8889,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
8890,", 25mm gripper elastic, , , , , powder skirt",0
8891,", elastine binding, , , , , goggle pocket binding",0
8892,", 1/4"" elastic, , , , , cable guide",0
8893,", l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) , , , , , hem",0
8894,", velcro, , , , , location",0
8895,", 1/2"" x 1 1/2"" velcro with rounded corners, , , , , chin",0
8896,", 1/2"" x 3 velcro with rounded corners, , , , , center front placket",0
8897,", 3/4"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
8898,", 3/4"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
8899,", thread, , , , , supplier/ ref number",0
8900,", seams, , , , , 1930/2/1 0:00",0
8901,", denim (heavy) weight topstitch thread - can you suggest thickness, , , , , 1930/2/1 0:00",0
8902,", bartacks, , , , , 100/2",0
8903,", labels , , , , , location",0
8904,", 10k/10k critically taped, , , , , center back below neck seam",0
8905,", size label (sample size l), , , , , center back below main label",0
8906,", hang tags, , , , , location",0
8907,", mens jacket hang tag, , , , , center back locker loop",0
8908,", care and content labels, , , , , location",0
8909,", address label, , , , , lining left side seam",0
8910,", content label, , , , , lining left side seam",0
8911,", washing label, , , , , lining left side seam",0
8912,",  #5 metal zipper, , , , , center front",0
8913,",  #5 metal zipper, , , , , chest pocket vertical",0
8914,",  #5 coil zipper, , , , , underarm vents",0
8915,",  #5 coil zipper, , , , , hand pockets vertical",0
8916,",  #5 coil zipper, , , , , lining pocket vertical",0
8917,",  #5 coil zipper, , , , , back hem",0
8918,", ""l1-2018-trim-017
l1 zipper pull. graphic debossed 1mm 3.2 cm x 0.92 cm , , , , , center front",0
8919,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , chest pocket vertical",0
8920,", 11nt-045 / self fabric pull, , , , , underarm vents",0
8921,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , hand pockets vertical",0
8922,", 11nt-045 / self fabric pull, , , , , lining pocket vertical",0
8923,", branded trims, , , , , location",0
8924,", l1-2018-trim-006 / large brown  faux leather hem wrap
artwork debossed 1mm 3.8 cm x 2 cm, , , , , left chest pocket",0
8925,", l1-2018-trim-003 / faux leather patch / artwork debossed 1mm 6.25 cm x 4.6 cm
brown leather, , , , , left hand pocket",0
8926,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
8927,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
8928,", trims, , , , , location",0
8929,", 15mm metal snap, , , , , sleeve hems",0
8930,", 15mm metal snap, , , , , front placket hidden at chin and hem ",0
8931,", 15mm metal snap, , , , , powder skirt - front closure",0
8932,", 15mm metal snap, , , , , snap away powder skirt - lining facing ",0
8933,", 15mm metal snap, , , , , powder skirt - jacket to pant connection",0
8934,", metal eyelets 8mm , , , , , hood cord exit front",0
8935,", metal eyelets 11mm , , , , ,  outer waist adjust",0
8936,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
8937,", cord lock, , , , , lining waist adjust",0
8938,", metal drawcord tip, , , , , hood shockcord tips",0
8939,", metal drawcord tip, , , , , waist drawcord tips",0
8940,", bead, , , , , hood adjust",0
8941,", keyclip, , , , , right hand pocket",0
8942,", cord lock, , , , , waist adjust drawcords",0
8943,", notions, , , , , location",0
8944,", 8mm round drawcord, , , , , outer waist adjust",0
8945,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
8946,", grosgrain 1/4"", , , , , attach hood cord locks",0
8947,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
8948,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
8949,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
8950,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
8951,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
8952,", elastine binding, , , , , goggle pocket binding",0
8953,", elastine, , , , , lining cable guide",0
8954,", l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) , , , , , hood",0
8955,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
8956,", velcro, , , , , location",0
8957,",  1/2"" x 1 1/2"" velcro with rounded corners, , , , , chin",0
8958,",  1/2"" x 2 velcro with rounded corners, , , , , center front placket",0
8959,", 1/2"" x 1 1/2 velcro with rounded corners, , , , , chest pocket flaps",0
8960,", 1/2"" x 1 1/2 velcro with rounded corners, , , , , hand pocket flaps",0
8961,", 3/4"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
8962,", 3/4"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
8963,", thread, , , , , supplier/ ref number",0
8964,", seams, , , , , 1930/2/1 0:00",0
8965,", topstitch, , , , , heavy weight topstitch",0
8966,", bartacks, , , , , 100/2",0
8967,", sleeve gaiter cover stitch, , , , , ",0
8968,", labels , , , , , location",0
8969,", 15k/15k critically seam sealed, , , , , center back below neck seam",0
8970,", size label (sample size s), , , , , center back below main label",0
8971,", hang tags, , , , , location",0
8972,", womens jacket hang tag, , , , , left side hand pocket zipper",0
8973,", care and content labels, , , , , location",0
8974,", address label, , , , , lining left side seam",0
8975,", content label, , , , , lining left side seam",0
8976,", washing label, , , , , lining left side seam",0
8977,",  #5 matte water resistant reverse coil, , , , , center front",0
8978,",  #5 coil zipper, , , , , chest pocket horizontal",0
8979,",  #5 coil zipper, , , , , right side entry",0
8980,",  #5 coil zipper, , , , , left underarm vent",0
8981,",  #5 coil zipper, , , , , hand pockets vertical",0
8982,", l1-2018-trim-017
l1 zipper pull, , , , , center front",0
8983,", l1-2018-trim-018 / non branded zipper pull faux leather, , , , , chest pocket (1) hand pockets (2)",0
8984,",  11nt-045 / self fabric pull , , , , , right side entry",0
8985,",  11nt-045 / self fabric pull , , , , , left underarm vent",0
8986,", branded trims, , , , , location",0
8987,", l1-2018-trim-007/ 
large black faux leather hem wrap, , , , , chest pocket horizontal",0
8988,", l1-2018-trim-002
black faux leather patch, , , , , front left",0
8989,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , front left sleeve hem",0
8990,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
8991,", trims, , , , , location",0
8992,", 15mm metal snap , , , , , powder skirt - side closure",0
8993,", 15mm metal snap , , , , , snap away powder skirt - lining facing ",0
8994,", 15mm metal snap , , , , , powder skirt - jacket to pant connection",0
8995,", metal eyelets 8mm , , , , , hood cord exit front",0
8996,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
8997,", shockcord tip, , , , , front hood shockcord ends",0
8998,", keyclip, , , , , right hand pocket",0
8999,", notions, , , , , location",0
9000,", 1/4"" grosgrain, , , , , attach front hood cord lock",0
9001,", 1/4"" grosgrain, , , , , attach keyclip right hand pocket ",0
9002,", grosgrain, , , , , powder skirt - side tabs jacket to pant connection ",0
9003,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
9004,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
9005,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
9006,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
9007,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
9008,", elastic , , , , , back of sleeve cuffs",0
9009,", l1-2018-trim-030
two-color shock cord
see color ups for 
colors, , , , , hood",0
9010,", shockcord, , , , , hem",0
9011,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
9012,", velcro, , , , , location",0
9013,", 3/4"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
9014,", 3/4"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
9015,", thread, , , , , supplier/ ref number",0
9016,", seams, , , , , 1930/2/1 0:00",0
9017,", denim weight topstitch, , , , , ",0
9018,", bartacks, , , , , 100 / 2",0
9019,", labels , , , , , location",0
9020,", 10k/10k critically taped, , , , , center back below neck seam",0
9021,", size label (sample size l), , , , , center back below main label",0
9022,", hang tags, , , , , location",0
9023,", mens jacket hang tag, , , , , left side hand pocket zipper",0
9024,", care and content labels, , , , , location",0
9025,", address label, , , , , lining left side seam",0
9026,", content label, , , , , lining left side seam",0
9027,", washing label, , , , , lining left side seam",0
9028,",  oxford, , 100% polyestr, , , all shell is same fabric",1
9029,", item, , content, , , insulation",1
9030,", , , , , , shell",1
9031,", item, , content, , , seam tape",1
9032,", width...seam tape, , , , , fully taped",1
9033,", item, , content, , , lining",1
9034,", solid 210t, , 100% nylon, , , main body",1
9035,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
9036,", 120g brushed tricot, , 100% poly, , , waistband & fly",1
9037,", 120g brushed tricot, , 100% poly, , , hand pocket lining",1
9038,", solid 210t, , 100% nylon, , , cargo and back pocket top hand lining",1
9039,", mesh, , 100% poly, , , ""balls out"" venting",1
9040,",  #5 vislon zipper, , , , , center front",0
9041,",  #5 metal zipper, , , , , chest pocket vertical",0
9042,",  #5 coil zipper, , , , , underarm vents",0
9043,",  #5 metal zipper, , , , , hand pockets vertical",0
9044,",  #5 coil zipper, , , , , lining pocket vertical",0
9045,", ""l1-2018-trim-017
l1 zipper pull. graphic debossed 1mm 3.2 cm x 0.92 cm , , , , , center front",0
9046,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , chest pocket vertical",0
9047,", 11nt-045 / self fabric pull, , , , , underarm vents",0
9048,", l1-2018-trim-018 / non branded zipper pull faux leather quality to match trims faux leather piece = 4 cm x 0.6 cm , , , , , hand pockets vertical",0
9049,", 11nt-045 / self fabric pull, , , , , lining pocket vertical",0
9050,", branded trims, , , , , location",0
9051,", l1-2018-trim-009 / 
freedom snap  / artwork debossed 1mm. 1.7 cm x 1.7cm, , , , , center front placket",0
9052,", l1-2018-trim-009 / 
freedom snap  / artwork debossed 1mm. 1.7 cm x 1.7cm, , , , , hand pockets",0
9053,", l1-2018-trim-003/ 
faux leather patch / artwork debossed 1mm 6.25 cm x 4.6 cm
brown leather, , , , , front right hem",0
9054,", l1-2018-trim-004
brown faux leather hem wrap / artwork debossed 1mm 5.7 cm x 2.87 cm, , , , , front right hand pocket flap",0
9055,", l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
9056,", l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
9057,", trims, , , , , location",0
9058,", 15mm metal snap , , , , , powder skirt - front closure",0
9059,", 15mm metal snap , , , , , snap away powder skirt - lining facing ",0
9060,", 15mm metal snap , , , , , powder skirt - jacket to pant connection",0
9061,", metal eyelets 8mm , , , , , hood cord exit front",0
9062,", metal eyelets 8mm , , , , , hem adjust",0
9063,", cord lock: small cord lock with tie down, , , , , front hood adjust",0
9064,", cord lock, , , , , hem adjust",0
9065,", bead, , , , , hem adjust",0
9066,", keyclip, , , , , right hand pocket",0
9067,", notions, , , , , location",0
9068,", grosgrain 1/4"", , , , , attach front hood cord lock",0
9069,", grosgrain 3/8"", , , , , attach hem cord lock",0
9070,", grosgrain 1/4"", , , , , attach keyclip right hand pocket ",0
9071,", grosgrain 3/4"" x  3 1/2"" flat webbing (finished length), , , , , powder skirt - side tabs jacket to pant connection ",0
9072,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back on tab",0
9073,", shell fabric tab  1"" x 1"" wrap around , , , , , jacket to pant connection center back under snap on gripper elastic",0
9074,", shell fabric tab 3/4"" x  1"" , , , , , jacket to pant connection at side tabs under snaps",0
9075,", elastic 1"" x 4"", , , , , powder skirt middle tab - jacket to pant connection ",0
9076,", elastic , , , , , back of sleeve cuffs",0
9077,", elastine binding, , , , , goggle pocket binding",0
9078,", elastic 1/4"" , , , , , lining cable guide",0
9079,", l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) , , , , , hood & hem",0
9080,", gripper elastic 25mm non logo, , , , , powder skirt hem",0
9081,", velcro, , , , , location",0
9082,", 1/2"" x 1 1/2"" velcro with rounded corners, , , , , chin",0
9083,",  1/2"" x 2 velcro with rounded corners, , , , , center front placket",0
9084,", 3/4"" x 3 3/4"" velcro with rounded corners, , , , , cuff on body",0
9085,", 3/4"" x 2 1/2"" velcro with rounded corners, , , , , cuff on tab",0
9086,", thread, , , , , supplier/ ref number",0
9087,", seams, , , , , 1930/2/1 0:00",0
